index,recurso,idioma,mode,url,finalUrl,expectedH1,h1,status,failReasons,qaAssets,mainAssets,canonical,htmlLang,hreflangCount,noindex,textLen,overflowWindow,scrollWidth,innerWidth,cssLeak,consoleErrorCount,consoleErrors
134,Formulario profesionales,fr,mobile,https://www.matchwalls.com/fr/pages/forme-professionnelle,https://www.matchwalls.com/fr/pages/forme-professionnelle?mwqa=010z3-134-1782502222864,Forme professionnelle,Forme professionnelle,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/fr/pages/forme-professionnelle,fr,8,false,4262,0,390,390,false,0,
135,Formulario profesionales,de,desktop,https://www.matchwalls.com/de/pages/professionelle-form,https://www.matchwalls.com/de/pages/professionelle-form?mwqa=010z3-135-1782502227590,Professionelle Form,Professionelle Form,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/de/pages/professionelle-form,de,8,false,4201,0,1440,1440,false,0,
136,Formulario profesionales,de,mobile,https://www.matchwalls.com/de/pages/professionelle-form,https://www.matchwalls.com/de/pages/professionelle-form?mwqa=010z3-136-1782502234550,Professionelle Form,Professionelle Form,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/de/pages/professionelle-form,de,8,false,4248,0,390,390,false,0,
137,Formulario profesionales,en,desktop,https://www.matchwalls.com/en/pages/professional-form,https://www.matchwalls.com/en/pages/professional-form?mwqa=010z3-137-1782502238797,Professional form,Professional form,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/en/pages/professional-form,en,8,false,3633,0,1440,1440,false,0,
138,Formulario profesionales,en,mobile,https://www.matchwalls.com/en/pages/professional-form,https://www.matchwalls.com/en/pages/professional-form?mwqa=010z3-138-1782502245488,Professional form,Professional form,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/en/pages/professional-form,en,8,false,3669,0,390,390,false,0,
139,Formulario profesionales,nl,desktop,https://www.matchwalls.com/nl/pages/professionele-vorm,https://www.matchwalls.com/nl/pages/professionele-vorm?mwqa=010z3-139-1782502249539,Professionele vorm,Professionele vorm,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/nl/pages/professionele-vorm,nl,8,false,3939,0,1440,1440,false,0,
140,Formulario profesionales,nl,mobile,https://www.matchwalls.com/nl/pages/professionele-vorm,https://www.matchwalls.com/nl/pages/professionele-vorm?mwqa=010z3-140-1782502256803,Professionele vorm,Professionele vorm,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/nl/pages/professionele-vorm,nl,8,false,3992,0,390,390,false,0,
141,Guia instalacion,es,desktop,https://www.matchwalls.com/pages/guia-de-instalacion,https://www.matchwalls.com/pages/guia-de-instalacion?mwqa=010z3-141-1782502262823,Guía de instalación de papel pintado,Guía de instalación de papel pintado,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/pages/guia-de-instalacion,es,8,false,3803,0,1440,1440,false,0,
142,Guia instalacion,es,mobile,https://www.matchwalls.com/pages/guia-de-instalacion,https://www.matchwalls.com/pages/guia-de-instalacion?mwqa=010z3-142-1782502272055,Guía de instalación de papel pintado,Guía de instalación de papel pintado,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/pages/guia-de-instalacion,es,8,false,3810,0,390,390,false,0,
143,Guia instalacion,fr,desktop,https://www.matchwalls.com/fr/pages/guide-dinstallation,https://www.matchwalls.com/fr/pages/guide-dinstallation?mwqa=010z3-143-1782502277471,Guide de pose du papier peint — Étape par étape,Guide de pose du papier peint — Étape par étape,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/fr/pages/guide-dinstallation,fr,8,false,4124,0,1440,1440,false,0,
144,Guia instalacion,fr,mobile,https://www.matchwalls.com/fr/pages/guide-dinstallation,https://www.matchwalls.com/fr/pages/guide-dinstallation?mwqa=010z3-144-1782502284413,Guide de pose du papier peint — Étape par étape,Guide de pose du papier peint — Étape par étape,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/fr/pages/guide-dinstallation,fr,8,false,4147,0,390,390,false,0,
145,Guia instalacion,de,desktop,https://www.matchwalls.com/de/pages/installationshandbuch,https://www.matchwalls.com/de/pages/installationshandbuch?mwqa=010z3-145-1782502289444,Tapeten-Montageanleitung — Schritt für Schritt,Tapeten-Montageanleitung — Schritt für Schritt,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/de/pages/installationshandbuch,de,8,false,4134,0,1440,1440,false,0,
146,Guia instalacion,de,mobile,https://www.matchwalls.com/de/pages/installationshandbuch,https://www.matchwalls.com/de/pages/installationshandbuch?mwqa=010z3-146-1782502296481,Tapeten-Montageanleitung — Schritt für Schritt,Tapeten-Montageanleitung — Schritt für Schritt,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/de/pages/installationshandbuch,de,8,false,4181,0,390,390,false,0,
147,Guia instalacion,en,desktop,https://www.matchwalls.com/en/pages/installation-guide,https://www.matchwalls.com/en/pages/installation-guide?mwqa=010z3-147-1782502300444,Wallpaper installation guide — Step by step,Wallpaper installation guide — Step by step,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/en/pages/installation-guide,en,8,false,3513,0,1440,1440,false,0,
148,Guia instalacion,en,mobile,https://www.matchwalls.com/en/pages/installation-guide,https://www.matchwalls.com/en/pages/installation-guide?mwqa=010z3-148-1782502306593,Wallpaper installation guide — Step by step,Wallpaper installation guide — Step by step,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/en/pages/installation-guide,en,8,false,3549,0,390,390,false,0,
149,Guia instalacion,nl,desktop,https://www.matchwalls.com/nl/pages/installatiehandleiding,https://www.matchwalls.com/nl/pages/installatiehandleiding?mwqa=010z3-149-1782502311427,Handleiding behang aanbrengen — Stap voor stap,Handleiding behang aanbrengen — Stap voor stap,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/nl/pages/installatiehandleiding,nl,8,false,3764,0,1440,1440,false,0,
150,Guia instalacion,nl,mobile,https://www.matchwalls.com/nl/pages/installatiehandleiding,https://www.matchwalls.com/nl/pages/installatiehandleiding?mwqa=010z3-150-1782502319444,Handleiding behang aanbrengen — Stap voor stap,Handleiding behang aanbrengen — Stap voor stap,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/nl/pages/installatiehandleiding,nl,8,false,3817,0,390,390,false,0,
151,Tarjeta regalo,es,desktop,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls?mwqa=010z3-151-1782502324381,Tarjeta Regalo de MatchWalls,Tarjeta Regalo de MatchWalls,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls,es,8,false,4832,0,1440,1440,false,0,
152,Tarjeta regalo,es,mobile,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls?mwqa=010z3-152-1782502331530,Tarjeta Regalo de MatchWalls,Tarjeta Regalo de MatchWalls,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls,es,8,false,4839,0,390,390,false,0,
153,Tarjeta regalo,fr,desktop,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls?mwqa=010z3-153-1782502336873,Carte-cadeau Matchwalls,Carte-cadeau Matchwalls,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls,fr,8,false,5150,0,1440,1440,false,0,
154,Tarjeta regalo,fr,mobile,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls?mwqa=010z3-154-1782502345429,Carte-cadeau Matchwalls,Carte-cadeau Matchwalls,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls,fr,8,false,5173,0,390,390,false,0,
155,Tarjeta regalo,de,desktop,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte?mwqa=010z3-155-1782502350334,Matchwalls Geschenkkarte,Matchwalls Geschenkkarte,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte,de,8,false,5166,0,1440,1440,false,0,
156,Tarjeta regalo,de,mobile,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte?mwqa=010z3-156-1782502357450,Matchwalls Geschenkkarte,Matchwalls Geschenkkarte,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte,de,8,false,5213,0,390,390,false,0,
157,Tarjeta regalo,en,desktop,https://www.matchwalls.com/en/pages/matchwalls-gift-card,https://www.matchwalls.com/en/pages/matchwalls-gift-card?mwqa=010z3-157-1782502363090,Matchwalls gift card,Matchwalls gift card,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/en/pages/matchwalls-gift-card,en,8,false,4403,0,1440,1440,false,0,
158,Tarjeta regalo,en,mobile,https://www.matchwalls.com/en/pages/matchwalls-gift-card,https://www.matchwalls.com/en/pages/matchwalls-gift-card?mwqa=010z3-158-1782502370765,Matchwalls gift card,Matchwalls gift card,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/en/pages/matchwalls-gift-card,en,8,false,4439,0,390,390,false,0,
159,Tarjeta regalo,nl,desktop,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon?mwqa=010z3-159-1782502375828,Matchwalls cadeaubon,Matchwalls cadeaubon,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon,nl,8,false,4832,0,1440,1440,false,0,
160,Tarjeta regalo,nl,mobile,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon?mwqa=010z3-160-1782502383065,Matchwalls cadeaubon,Matchwalls cadeaubon,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon,nl,8,false,4885,0,390,390,false,0,
161,Formulario particulares,es,desktop,https://www.matchwalls.com/pages/formulario-particulares,https://www.matchwalls.com/pages/formulario-particulares?mwqa=010z3-161-1782502397791,Formulario particulares,Formulario particulares,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/pages/formulario-particulares,es,8,false,3677,0,1440,1440,false,0,
162,Formulario particulares,es,mobile,https://www.matchwalls.com/pages/formulario-particulares,https://www.matchwalls.com/pages/formulario-particulares?mwqa=010z3-162-1782502406754,Formulario particulares,Formulario particulares,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/pages/formulario-particulares,es,8,false,3684,0,390,390,false,0,
163,Formulario particulares,fr,desktop,https://www.matchwalls.com/fr/pages/forme-particuliere,https://www.matchwalls.com/fr/pages/forme-particuliere?mwqa=010z3-163-1782502412647,Forme particulière,Forme particulière,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/fr/pages/forme-particuliere,fr,8,false,3907,0,1440,1440,false,0,
164,Formulario particulares,fr,mobile,https://www.matchwalls.com/fr/pages/forme-particuliere,https://www.matchwalls.com/fr/pages/forme-particuliere?mwqa=010z3-164-1782502421902,Forme particulière,Forme particulière,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/fr/pages/forme-particuliere,fr,8,false,3930,0,390,390,false,0,
165,Formulario particulares,de,desktop,https://www.matchwalls.com/de/pages/besondere-form,https://www.matchwalls.com/de/pages/besondere-form?mwqa=010z3-165-1782502427451,Besondere Form,Besondere Form,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/de/pages/besondere-form,de,8,false,3871,0,1440,1440,false,0,
166,Formulario particulares,de,mobile,https://www.matchwalls.com/de/pages/besondere-form,https://www.matchwalls.com/de/pages/besondere-form?mwqa=010z3-166-1782502433567,Besondere Form,Besondere Form,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/de/pages/besondere-form,de,8,false,3918,0,390,390,false,0,
167,Formulario particulares,en,desktop,https://www.matchwalls.com/en/pages/particular-form,https://www.matchwalls.com/en/pages/particular-form?mwqa=010z3-167-1782502438397,Particular form,Particular form,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/en/pages/particular-form,en,8,false,3322,0,1440,1440,false,0,
168,Formulario particulares,en,mobile,https://www.matchwalls.com/en/pages/particular-form,https://www.matchwalls.com/en/pages/particular-form?mwqa=010z3-168-1782502444873,Particular form,Particular form,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/en/pages/particular-form,en,8,false,3377,0,390,390,false,0,
169,Formulario particulares,nl,desktop,https://www.matchwalls.com/nl/pages/bijzondere-vorm,https://www.matchwalls.com/nl/pages/bijzondere-vorm?mwqa=010z3-169-1782502448902,Bijzondere vorm,Bijzondere vorm,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/nl/pages/bijzondere-vorm,nl,8,false,3591,0,1440,1440,false,0,
170,Formulario particulares,nl,mobile,https://www.matchwalls.com/nl/pages/bijzondere-vorm,https://www.matchwalls.com/nl/pages/bijzondere-vorm?mwqa=010z3-170-1782502455896,Bijzondere vorm,Bijzondere vorm,CORREGIDO Y VERIFICADO,,7,0,https://www.matchwalls.com/nl/pages/bijzondere-vorm,nl,8,false,3663,0,390,390,false,0,
