index,recurso,idioma,mode,url,finalUrl,resolvedUrl,httpStatus,expectedH1,h1,status,failReasons,t46Assets,t45Assets,canonical,htmlLang,hreflangCount,hasPriorityHreflang,noindex,textLen,cssLeak
114,Estudios profesionales,fr,mobile,https://www.matchwalls.com/fr/pages/etudes-professionnelles,https://www.matchwalls.com/fr/pages/etudes-professionnelles?mwqa=010p-post-114-1782510010754,https://www.matchwalls.com/fr/pages/etudes-professionnelles?mwqa=010p-post-114-1782510010754,200,Studios professionnels,Studios professionnels,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/fr/pages/etudes-professionnelles,fr,8,true,false,9766,false
115,Estudios profesionales,de,desktop,https://www.matchwalls.com/de/pages/professionelle-studien,https://www.matchwalls.com/de/pages/professionelle-studien?mwqa=010p-post-115-1782510011209,https://www.matchwalls.com/de/pages/professionelle-studien?mwqa=010p-post-115-1782510011209,200,Professionelle Studios,Professionelle Studios,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/professionelle-studien,de,8,true,false,9796,false
116,Estudios profesionales,de,mobile,https://www.matchwalls.com/de/pages/professionelle-studien,https://www.matchwalls.com/de/pages/professionelle-studien?mwqa=010p-post-116-1782510011510,https://www.matchwalls.com/de/pages/professionelle-studien?mwqa=010p-post-116-1782510011510,200,Professionelle Studios,Professionelle Studios,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/professionelle-studien,de,8,true,false,9796,false
117,Estudios profesionales,en,desktop,https://www.matchwalls.com/en/pages/professional-studies,https://www.matchwalls.com/en/pages/professional-studies?mwqa=010p-post-117-1782510011753,https://www.matchwalls.com/en/pages/professional-studies?mwqa=010p-post-117-1782510011753,200,Professional Studios,Professional Studios,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/professional-studies,en,8,true,false,8915,false
118,Estudios profesionales,en,mobile,https://www.matchwalls.com/en/pages/professional-studies,https://www.matchwalls.com/en/pages/professional-studies?mwqa=010p-post-118-1782510012279,https://www.matchwalls.com/en/pages/professional-studies?mwqa=010p-post-118-1782510012279,200,Professional Studios,Professional Studios,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/professional-studies,en,8,true,false,8915,false
119,Estudios profesionales,nl,desktop,https://www.matchwalls.com/nl/pages/professionele-studies,https://www.matchwalls.com/nl/pages/professionele-studies?mwqa=010p-post-119-1782510012677,https://www.matchwalls.com/nl/pages/professionele-studies?mwqa=010p-post-119-1782510012677,200,Professionele studio’s,Professionele studio’s,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/professionele-studies,nl,8,true,false,9453,false
120,Estudios profesionales,nl,mobile,https://www.matchwalls.com/nl/pages/professionele-studies,https://www.matchwalls.com/nl/pages/professionele-studies?mwqa=010p-post-120-1782510012886,https://www.matchwalls.com/nl/pages/professionele-studies?mwqa=010p-post-120-1782510012886,200,Professionele studio’s,Professionele studio’s,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/professionele-studies,nl,8,true,false,9453,false
121,Muestras,es,desktop,https://www.matchwalls.com/pages/muestras,https://www.matchwalls.com/pages/muestras?mwqa=010p-post-121-1782510013230,https://www.matchwalls.com/pages/muestras?mwqa=010p-post-121-1782510013230,200,Solicita muestras de papel pintado,Solicita muestras de papel pintado,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/pages/muestras,es,8,true,false,10085,false
122,Muestras,es,mobile,https://www.matchwalls.com/pages/muestras,https://www.matchwalls.com/pages/muestras?mwqa=010p-post-122-1782510013604,https://www.matchwalls.com/pages/muestras?mwqa=010p-post-122-1782510013604,200,Solicita muestras de papel pintado,Solicita muestras de papel pintado,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/pages/muestras,es,8,true,false,10085,false
123,Muestras,fr,desktop,https://www.matchwalls.com/fr/pages/demandez-votre-echantillon,https://www.matchwalls.com/fr/pages/demandez-votre-echantillon?mwqa=010p-post-123-1782510014088,https://www.matchwalls.com/fr/pages/demandez-votre-echantillon?mwqa=010p-post-123-1782510014088,200,Demandez un échantillon de papier peint — MatchWalls,Demandez un échantillon de papier peint — MatchWalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/fr/pages/demandez-votre-echantillon,fr,8,true,false,10590,false
124,Muestras,fr,mobile,https://www.matchwalls.com/fr/pages/demandez-votre-echantillon,https://www.matchwalls.com/fr/pages/demandez-votre-echantillon?mwqa=010p-post-124-1782510014366,https://www.matchwalls.com/fr/pages/demandez-votre-echantillon?mwqa=010p-post-124-1782510014366,200,Demandez un échantillon de papier peint — MatchWalls,Demandez un échantillon de papier peint — MatchWalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/fr/pages/demandez-votre-echantillon,fr,8,true,false,10590,false
125,Muestras,de,desktop,https://www.matchwalls.com/de/pages/fordern-sie-ihr-beispiel-an,https://www.matchwalls.com/de/pages/fordern-sie-ihr-beispiel-an?mwqa=010p-post-125-1782510014630,https://www.matchwalls.com/de/pages/fordern-sie-ihr-beispiel-an?mwqa=010p-post-125-1782510014630,200,Tapetenmuster anfordern — MatchWalls,Tapetenmuster anfordern — MatchWalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/fordern-sie-ihr-beispiel-an,de,8,true,false,10603,false
126,Muestras,de,mobile,https://www.matchwalls.com/de/pages/fordern-sie-ihr-beispiel-an,https://www.matchwalls.com/de/pages/fordern-sie-ihr-beispiel-an?mwqa=010p-post-126-1782510015107,https://www.matchwalls.com/de/pages/fordern-sie-ihr-beispiel-an?mwqa=010p-post-126-1782510015107,200,Tapetenmuster anfordern — MatchWalls,Tapetenmuster anfordern — MatchWalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/fordern-sie-ihr-beispiel-an,de,8,true,false,10603,false
127,Muestras,en,desktop,https://www.matchwalls.com/en/pages/request-your-sample,https://www.matchwalls.com/en/pages/request-your-sample?mwqa=010p-post-127-1782510015254,https://www.matchwalls.com/en/pages/request-your-sample?mwqa=010p-post-127-1782510015254,200,Request a wallpaper sample — MatchWalls,Request a wallpaper sample — MatchWalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/request-your-sample,en,8,true,false,9585,false
128,Muestras,en,mobile,https://www.matchwalls.com/en/pages/request-your-sample,https://www.matchwalls.com/en/pages/request-your-sample?mwqa=010p-post-128-1782510015728,https://www.matchwalls.com/en/pages/request-your-sample?mwqa=010p-post-128-1782510015728,200,Request a wallpaper sample — MatchWalls,Request a wallpaper sample — MatchWalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/request-your-sample,en,8,true,false,9585,false
129,Muestras,nl,desktop,https://www.matchwalls.com/nl/pages/vraag-uw-monster-aan,https://www.matchwalls.com/nl/pages/vraag-uw-monster-aan?mwqa=010p-post-129-1782510016207,https://www.matchwalls.com/nl/pages/vraag-uw-monster-aan?mwqa=010p-post-129-1782510016207,200,Behangstaal aanvragen — MatchWalls,Behangstaal aanvragen — MatchWalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/vraag-uw-monster-aan,nl,8,true,false,10345,false
130,Muestras,nl,mobile,https://www.matchwalls.com/nl/pages/vraag-uw-monster-aan,https://www.matchwalls.com/nl/pages/vraag-uw-monster-aan?mwqa=010p-post-130-1782510016330,https://www.matchwalls.com/nl/pages/vraag-uw-monster-aan?mwqa=010p-post-130-1782510016330,200,Behangstaal aanvragen — MatchWalls,Behangstaal aanvragen — MatchWalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/vraag-uw-monster-aan,nl,8,true,false,10345,false
131,Formulario profesionales,es,desktop,https://www.matchwalls.com/pages/formulario-profesionales,https://www.matchwalls.com/pages/formulario-profesionales?mwqa=010p-post-131-1782510016861,https://www.matchwalls.com/pages/formulario-profesionales?mwqa=010p-post-131-1782510016861,200,Formulario profesionales,Formulario profesionales,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/pages/formulario-profesionales,es,8,true,false,7907,false
132,Formulario profesionales,es,mobile,https://www.matchwalls.com/pages/formulario-profesionales,https://www.matchwalls.com/pages/formulario-profesionales?mwqa=010p-post-132-1782510017230,https://www.matchwalls.com/pages/formulario-profesionales?mwqa=010p-post-132-1782510017230,200,Formulario profesionales,Formulario profesionales,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/pages/formulario-profesionales,es,8,true,false,7907,false
133,Formulario profesionales,fr,desktop,https://www.matchwalls.com/fr/pages/forme-professionnelle,https://www.matchwalls.com/fr/pages/forme-professionnelle?mwqa=010p-post-133-1782510017658,https://www.matchwalls.com/fr/pages/forme-professionnelle?mwqa=010p-post-133-1782510017658,200,Forme professionnelle,Forme professionnelle,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/fr/pages/forme-professionnelle,fr,8,true,false,8197,false
134,Formulario profesionales,fr,mobile,https://www.matchwalls.com/fr/pages/forme-professionnelle,https://www.matchwalls.com/fr/pages/forme-professionnelle?mwqa=010p-post-134-1782510018078,https://www.matchwalls.com/fr/pages/forme-professionnelle?mwqa=010p-post-134-1782510018078,200,Forme professionnelle,Forme professionnelle,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/fr/pages/forme-professionnelle,fr,8,true,false,8197,false
135,Formulario profesionales,de,desktop,https://www.matchwalls.com/de/pages/professionelle-form,https://www.matchwalls.com/de/pages/professionelle-form?mwqa=010p-post-135-1782510018105,https://www.matchwalls.com/de/pages/professionelle-form?mwqa=010p-post-135-1782510018105,200,Professionelle Form,Professionelle Form,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/professionelle-form,de,8,true,false,8254,false
136,Formulario profesionales,de,mobile,https://www.matchwalls.com/de/pages/professionelle-form,https://www.matchwalls.com/de/pages/professionelle-form?mwqa=010p-post-136-1782510018584,https://www.matchwalls.com/de/pages/professionelle-form?mwqa=010p-post-136-1782510018584,200,Professionelle Form,Professionelle Form,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/professionelle-form,de,8,true,false,8254,false
137,Formulario profesionales,en,desktop,https://www.matchwalls.com/en/pages/professional-form,https://www.matchwalls.com/en/pages/professional-form?mwqa=010p-post-137-1782510019086,https://www.matchwalls.com/en/pages/professional-form?mwqa=010p-post-137-1782510019086,200,Professional form,Professional form,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/professional-form,en,8,true,false,7538,false
138,Formulario profesionales,en,mobile,https://www.matchwalls.com/en/pages/professional-form,https://www.matchwalls.com/en/pages/professional-form?mwqa=010p-post-138-1782510019358,https://www.matchwalls.com/en/pages/professional-form?mwqa=010p-post-138-1782510019358,200,Professional form,Professional form,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/professional-form,en,8,true,false,7538,false
139,Formulario profesionales,nl,desktop,https://www.matchwalls.com/nl/pages/professionele-vorm,https://www.matchwalls.com/nl/pages/professionele-vorm?mwqa=010p-post-139-1782510019894,https://www.matchwalls.com/nl/pages/professionele-vorm?mwqa=010p-post-139-1782510019894,200,Professionele vorm,Professionele vorm,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/professionele-vorm,nl,8,true,false,7971,false
140,Formulario profesionales,nl,mobile,https://www.matchwalls.com/nl/pages/professionele-vorm,https://www.matchwalls.com/nl/pages/professionele-vorm?mwqa=010p-post-140-1782510020171,https://www.matchwalls.com/nl/pages/professionele-vorm?mwqa=010p-post-140-1782510020171,200,Professionele vorm,Professionele vorm,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/professionele-vorm,nl,8,true,false,7971,false
141,Guia instalacion,es,desktop,https://www.matchwalls.com/pages/guia-de-instalacion,https://www.matchwalls.com/pages/guia-de-instalacion?mwqa=010p-post-141-1782510020175,https://www.matchwalls.com/pages/guia-de-instalacion?mwqa=010p-post-141-1782510020175,200,Guía de instalación de papel pintado,Guía de instalación de papel pintado,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/pages/guia-de-instalacion,es,8,true,false,8450,false
142,Guia instalacion,es,mobile,https://www.matchwalls.com/pages/guia-de-instalacion,https://www.matchwalls.com/pages/guia-de-instalacion?mwqa=010p-post-142-1782510020626,https://www.matchwalls.com/pages/guia-de-instalacion?mwqa=010p-post-142-1782510020626,200,Guía de instalación de papel pintado,Guía de instalación de papel pintado,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/pages/guia-de-instalacion,es,8,true,false,8450,false
143,Guia instalacion,fr,desktop,https://www.matchwalls.com/fr/pages/guide-dinstallation,https://www.matchwalls.com/fr/pages/guide-dinstallation?mwqa=010p-post-143-1782510021008,https://www.matchwalls.com/fr/pages/guide-dinstallation?mwqa=010p-post-143-1782510021008,200,Guide de pose du papier peint — Étape par étape,Guide de pose du papier peint — Étape par étape,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/fr/pages/guide-dinstallation,fr,8,true,false,8861,false
144,Guia instalacion,fr,mobile,https://www.matchwalls.com/fr/pages/guide-dinstallation,https://www.matchwalls.com/fr/pages/guide-dinstallation?mwqa=010p-post-144-1782510021276,https://www.matchwalls.com/fr/pages/guide-dinstallation?mwqa=010p-post-144-1782510021276,200,Guide de pose du papier peint — Étape par étape,Guide de pose du papier peint — Étape par étape,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/fr/pages/guide-dinstallation,fr,8,true,false,8861,false
145,Guia instalacion,de,desktop,https://www.matchwalls.com/de/pages/installationshandbuch,https://www.matchwalls.com/de/pages/installationshandbuch?mwqa=010p-post-145-1782510021827,https://www.matchwalls.com/de/pages/installationshandbuch?mwqa=010p-post-145-1782510021827,200,Tapeten-Montageanleitung — Schritt für Schritt,Tapeten-Montageanleitung — Schritt für Schritt,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/installationshandbuch,de,8,true,false,9023,false
146,Guia instalacion,de,mobile,https://www.matchwalls.com/de/pages/installationshandbuch,https://www.matchwalls.com/de/pages/installationshandbuch?mwqa=010p-post-146-1782510022044,https://www.matchwalls.com/de/pages/installationshandbuch?mwqa=010p-post-146-1782510022044,200,Tapeten-Montageanleitung — Schritt für Schritt,Tapeten-Montageanleitung — Schritt für Schritt,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/installationshandbuch,de,8,true,false,9023,false
147,Guia instalacion,en,desktop,https://www.matchwalls.com/en/pages/installation-guide,https://www.matchwalls.com/en/pages/installation-guide?mwqa=010p-post-147-1782510022289,https://www.matchwalls.com/en/pages/installation-guide?mwqa=010p-post-147-1782510022289,200,Wallpaper installation guide — Step by step,Wallpaper installation guide — Step by step,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/installation-guide,en,8,true,false,8100,false
148,Guia instalacion,en,mobile,https://www.matchwalls.com/en/pages/installation-guide,https://www.matchwalls.com/en/pages/installation-guide?mwqa=010p-post-148-1782510022582,https://www.matchwalls.com/en/pages/installation-guide?mwqa=010p-post-148-1782510022582,200,Wallpaper installation guide — Step by step,Wallpaper installation guide — Step by step,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/installation-guide,en,8,true,false,8100,false
149,Guia instalacion,nl,desktop,https://www.matchwalls.com/nl/pages/installatiehandleiding,https://www.matchwalls.com/nl/pages/installatiehandleiding?mwqa=010p-post-149-1782510022820,https://www.matchwalls.com/nl/pages/installatiehandleiding?mwqa=010p-post-149-1782510022820,200,Handleiding behang aanbrengen — Stap voor stap,Handleiding behang aanbrengen — Stap voor stap,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/installatiehandleiding,nl,8,true,false,8529,false
150,Guia instalacion,nl,mobile,https://www.matchwalls.com/nl/pages/installatiehandleiding,https://www.matchwalls.com/nl/pages/installatiehandleiding?mwqa=010p-post-150-1782510023019,https://www.matchwalls.com/nl/pages/installatiehandleiding?mwqa=010p-post-150-1782510023019,200,Handleiding behang aanbrengen — Stap voor stap,Handleiding behang aanbrengen — Stap voor stap,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/installatiehandleiding,nl,8,true,false,8529,false
151,Tarjeta regalo,es,desktop,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls?mwqa=010p-post-151-1782510023308,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls?mwqa=010p-post-151-1782510023308,200,Tarjeta Regalo de MatchWalls,Tarjeta Regalo de MatchWalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls,es,8,true,false,9400,false
152,Tarjeta regalo,es,mobile,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls?mwqa=010p-post-152-1782510023446,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls?mwqa=010p-post-152-1782510023446,200,Tarjeta Regalo de MatchWalls,Tarjeta Regalo de MatchWalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/pages/tarjeta-regalo-de-matchwalls,es,8,true,false,9400,false
153,Tarjeta regalo,fr,desktop,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls?mwqa=010p-post-153-1782510023948,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls?mwqa=010p-post-153-1782510023948,200,Carte-cadeau Matchwalls,Carte-cadeau Matchwalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls,fr,8,true,false,9798,false
154,Tarjeta regalo,fr,mobile,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls?mwqa=010p-post-154-1782510024053,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls?mwqa=010p-post-154-1782510024053,200,Carte-cadeau Matchwalls,Carte-cadeau Matchwalls,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/fr/pages/carte-cadeau-matchwalls,fr,8,true,false,9798,false
155,Tarjeta regalo,de,desktop,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte?mwqa=010p-post-155-1782510024387,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte?mwqa=010p-post-155-1782510024387,200,Matchwalls Geschenkkarte,Matchwalls Geschenkkarte,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte,de,8,true,false,9876,false
156,Tarjeta regalo,de,mobile,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte?mwqa=010p-post-156-1782510024826,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte?mwqa=010p-post-156-1782510024826,200,Matchwalls Geschenkkarte,Matchwalls Geschenkkarte,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/matchwalls-geschenkkarte,de,8,true,false,9876,false
157,Tarjeta regalo,en,desktop,https://www.matchwalls.com/en/pages/matchwalls-gift-card,https://www.matchwalls.com/en/pages/matchwalls-gift-card?mwqa=010p-post-157-1782510024948,https://www.matchwalls.com/en/pages/matchwalls-gift-card?mwqa=010p-post-157-1782510024948,200,Matchwalls gift card,Matchwalls gift card,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/matchwalls-gift-card,en,8,true,false,8915,false
158,Tarjeta regalo,en,mobile,https://www.matchwalls.com/en/pages/matchwalls-gift-card,https://www.matchwalls.com/en/pages/matchwalls-gift-card?mwqa=010p-post-158-1782510025004,https://www.matchwalls.com/en/pages/matchwalls-gift-card?mwqa=010p-post-158-1782510025004,200,Matchwalls gift card,Matchwalls gift card,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/matchwalls-gift-card,en,8,true,false,8915,false
159,Tarjeta regalo,nl,desktop,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon?mwqa=010p-post-159-1782510025242,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon?mwqa=010p-post-159-1782510025242,200,Matchwalls cadeaubon,Matchwalls cadeaubon,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon,nl,8,true,false,9543,false
160,Tarjeta regalo,nl,mobile,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon?mwqa=010p-post-160-1782510025791,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon?mwqa=010p-post-160-1782510025791,200,Matchwalls cadeaubon,Matchwalls cadeaubon,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/matchwalls-cadeaubon,nl,8,true,false,9543,false
161,Formulario particulares,es,desktop,https://www.matchwalls.com/pages/formulario-particulares,https://www.matchwalls.com/pages/formulario-particulares?mwqa=010p-post-161-1782510026008,https://www.matchwalls.com/pages/formulario-particulares?mwqa=010p-post-161-1782510026008,200,Formulario particulares,Formulario particulares,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/pages/formulario-particulares,es,8,true,false,8007,false
162,Formulario particulares,es,mobile,https://www.matchwalls.com/pages/formulario-particulares,https://www.matchwalls.com/pages/formulario-particulares?mwqa=010p-post-162-1782510026220,https://www.matchwalls.com/pages/formulario-particulares?mwqa=010p-post-162-1782510026220,200,Formulario particulares,Formulario particulares,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/pages/formulario-particulares,es,8,true,false,8007,false
163,Formulario particulares,fr,desktop,https://www.matchwalls.com/fr/pages/forme-particuliere,https://www.matchwalls.com/fr/pages/forme-particuliere?mwqa=010p-post-163-1782510027329,https://www.matchwalls.com/fr/pages/forme-particuliere?mwqa=010p-post-163-1782510027329,200,Forme particulière,Forme particulière,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/fr/pages/forme-particuliere,fr,8,true,false,8315,false
164,Formulario particulares,fr,mobile,https://www.matchwalls.com/fr/pages/forme-particuliere,https://www.matchwalls.com/fr/pages/forme-particuliere?mwqa=010p-post-164-1782510027621,https://www.matchwalls.com/fr/pages/forme-particuliere?mwqa=010p-post-164-1782510027621,200,Forme particulière,Forme particulière,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/fr/pages/forme-particuliere,fr,8,true,false,8315,false
165,Formulario particulares,de,desktop,https://www.matchwalls.com/de/pages/besondere-form,https://www.matchwalls.com/de/pages/besondere-form?mwqa=010p-post-165-1782510027731,https://www.matchwalls.com/de/pages/besondere-form?mwqa=010p-post-165-1782510027731,200,Besondere Form,Besondere Form,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/besondere-form,de,8,true,false,8346,false
166,Formulario particulares,de,mobile,https://www.matchwalls.com/de/pages/besondere-form,https://www.matchwalls.com/de/pages/besondere-form?mwqa=010p-post-166-1782510027988,https://www.matchwalls.com/de/pages/besondere-form?mwqa=010p-post-166-1782510027988,200,Besondere Form,Besondere Form,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/de/pages/besondere-form,de,8,true,false,8346,false
167,Formulario particulares,en,desktop,https://www.matchwalls.com/en/pages/particular-form,https://www.matchwalls.com/en/pages/particular-form?mwqa=010p-post-167-1782510028235,https://www.matchwalls.com/en/pages/particular-form?mwqa=010p-post-167-1782510028235,200,Particular form,Particular form,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/particular-form,en,8,true,false,7628,false
168,Formulario particulares,en,mobile,https://www.matchwalls.com/en/pages/particular-form,https://www.matchwalls.com/en/pages/particular-form?mwqa=010p-post-168-1782510028632,https://www.matchwalls.com/en/pages/particular-form?mwqa=010p-post-168-1782510028632,200,Particular form,Particular form,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/en/pages/particular-form,en,8,true,false,7628,false
169,Formulario particulares,nl,desktop,https://www.matchwalls.com/nl/pages/bijzondere-vorm,https://www.matchwalls.com/nl/pages/bijzondere-vorm?mwqa=010p-post-169-1782510028733,https://www.matchwalls.com/nl/pages/bijzondere-vorm?mwqa=010p-post-169-1782510028733,200,Bijzondere vorm,Bijzondere vorm,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/bijzondere-vorm,nl,8,true,false,8088,false
170,Formulario particulares,nl,mobile,https://www.matchwalls.com/nl/pages/bijzondere-vorm,https://www.matchwalls.com/nl/pages/bijzondere-vorm?mwqa=010p-post-170-1782510028952,https://www.matchwalls.com/nl/pages/bijzondere-vorm?mwqa=010p-post-170-1782510028952,200,Bijzondere vorm,Bijzondere vorm,CORREGIDO Y VERIFICADO,,11,0,https://www.matchwalls.com/nl/pages/bijzondere-vorm,nl,8,true,false,8088,false
