source_path,final_status,redirect_hops,final_url,canonical,h1,title,meta_robots,x_robots_tag,visible_noindex,chain
/products/muestra-de-floral-cascade-lila,200,0,https://www.matchwalls.com/products/muestra-de-floral-cascade-lila,,,,,,no,200 https://www.matchwalls.com/products/muestra-de-floral-cascade-lila
/products/muestra-de-floral-cascade-rosa,200,0,https://www.matchwalls.com/products/muestra-de-floral-cascade-rosa,,,,,,no,200 https://www.matchwalls.com/products/muestra-de-floral-cascade-rosa
/products/muestra-de-floral-cascade-rosa-copy,200,1,https://www.matchwalls.com/products/muestra-de-floral-cascade-lila,,,,,,no,301 https://www.matchwalls.com/products/muestra-de-floral-cascade-rosa-copy -> /products/muestra-de-floral-cascade-lila | 200 https://www.matchwalls.com/products/muestra-de-floral-cascade-lila
/products/muestra-de-spectrum-grid-multicolor-1,200,0,https://www.matchwalls.com/products/muestra-de-spectrum-grid-multicolor-1,,,,,,no,200 https://www.matchwalls.com/products/muestra-de-spectrum-grid-multicolor-1
/products/muestra-de-spectrum-grid-multicolor-copy,200,1,https://www.matchwalls.com/products/muestra-de-spectrum-grid-multicolor-1,,,,,,no,301 https://www.matchwalls.com/products/muestra-de-spectrum-grid-multicolor-copy -> /products/muestra-de-spectrum-grid-multicolor-1 | 200 https://www.matchwalls.com/products/muestra-de-spectrum-grid-multicolor-1
/products/muestra-desnudos-blanco-y-negro,404,1,https://www.matchwalls.com/collections/muestras,,,,,,no,301 https://www.matchwalls.com/products/muestra-desnudos-blanco-y-negro -> /collections/muestras | 404 https://www.matchwalls.com/collections/muestras
/products/muestra-eternal-marble-elegance-multicolor,200,1,https://www.matchwalls.com/products/muestra-aurora-maritima-rosa,,,,,,no,301 https://www.matchwalls.com/products/muestra-eternal-marble-elegance-multicolor -> /products/muestra-aurora-maritima-rosa | 200 https://www.matchwalls.com/products/muestra-aurora-maritima-rosa
/products/poster-de-papel-mate-calidad-museo-con-marco-de-madera,404,1,https://www.matchwalls.com/products/echoing-corridor-3,,,,,,no,301 https://www.matchwalls.com/products/poster-de-papel-mate-calidad-museo-con-marco-de-madera -> /products/echoing-corridor-3 | 404 https://www.matchwalls.com/products/echoing-corridor-3
/products/punto-de-conexion-blanco-negro,200,0,https://www.matchwalls.com/products/punto-de-conexion-blanco-negro,,,,,,no,200 https://www.matchwalls.com/products/punto-de-conexion-blanco-negro
/products/punto-de-conexion-negro-copia,200,1,https://www.matchwalls.com/products/punto-de-conexion-blanco-negro,,,,,,no,301 https://www.matchwalls.com/products/punto-de-conexion-negro-copia -> /products/punto-de-conexion-blanco-negro | 200 https://www.matchwalls.com/products/punto-de-conexion-blanco-negro
/products/rusted-horizon-marron-copia,404,1,https://www.matchwalls.com/products/ember-glow-marron,,,,,,no,301 https://www.matchwalls.com/products/rusted-horizon-marron-copia -> /products/ember-glow-marron | 404 https://www.matchwalls.com/products/ember-glow-marron
/products/sombras-tropicales-blanco-y-negro-2,200,0,https://www.matchwalls.com/products/sombras-tropicales-blanco-y-negro-2,,,,,,no,200 https://www.matchwalls.com/products/sombras-tropicales-blanco-y-negro-2
/products/sombras-tropicales-blanco-y-negro-copy,200,1,https://www.matchwalls.com/products/sombras-tropicales-blanco-y-negro-2,,,,,,no,301 https://www.matchwalls.com/products/sombras-tropicales-blanco-y-negro-copy -> /products/sombras-tropicales-blanco-y-negro-2 | 200 https://www.matchwalls.com/products/sombras-tropicales-blanco-y-negro-2
/products/urban-geometrico,404,1,https://www.matchwalls.com/products/urban-geometrico-beige,,,,,,no,301 https://www.matchwalls.com/products/urban-geometrico -> /products/urban-geometrico-beige | 404 https://www.matchwalls.com/products/urban-geometrico-beige
/products/urban-geometrico-beige,404,0,https://www.matchwalls.com/products/urban-geometrico-beige,,,,,,no,404 https://www.matchwalls.com/products/urban-geometrico-beige
/products/urban-geometrico-beige-copia,ERROR,1,https://www.matchwalls.com/products/urban-geometrico-gris,,,,,,no,301 https://www.matchwalls.com/products/urban-geometrico-beige-copia -> /products/urban-geometrico-gris | ERROR https://www.matchwalls.com/products/urban-geometrico-gris ERROR <urlopen error _ssl.c:989: The handshake operation timed out>
/products/urban-geometrico-gris,404,0,https://www.matchwalls.com/products/urban-geometrico-gris,,,,,,no,404 https://www.matchwalls.com/products/urban-geometrico-gris
/products/urban-sketch-beige-copia,404,1,https://www.matchwalls.com/products/melodic-flow,,,,,,no,301 https://www.matchwalls.com/products/urban-sketch-beige-copia -> /products/melodic-flow | 404 https://www.matchwalls.com/products/melodic-flow
/products/vetas-de-luz-blanco,200,0,https://www.matchwalls.com/products/vetas-de-luz-blanco,,,,,,no,200 https://www.matchwalls.com/products/vetas-de-luz-blanco
/products/vetasde-luz-blanco,200,1,https://www.matchwalls.com/products/vetas-de-luz-blanco,,,,,,no,301 https://www.matchwalls.com/products/vetasde-luz-blanco -> /products/vetas-de-luz-blanco | 200 https://www.matchwalls.com/products/vetas-de-luz-blanco
