url,language,type,handle,matched_terms,language_mismatch_flags,other_flags,policy_group
https://www.matchwalls.com/de/products/rose-classic-grid-probe,de,products,rose-classic-grid-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/rose-contemporary-classic-probe,de,products,rose-contemporary-classic-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/schwarz-weiss-klassiker-grid-probe,de,products,schwarz-weiss-klassiker-grid-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/schwarz-weiss-schwarz-weiss-puzzle-probe,de,products,schwarz-weiss-schwarz-weiss-puzzle-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/schwarze-kurven-abstrakte-probe,de,products,schwarze-kurven-abstrakte-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/subtile-grune-tartanprobe,de,products,subtile-grune-tartanprobe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/subtile-lila-probe,de,products,subtile-lila-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/subtile-rosa-tartan-probe,de,products,subtile-rosa-tartan-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/sutil-beige-tartan-probe,de,products,sutil-beige-tartan-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/verdantes-valle-beige-probe,de,products,verdantes-valle-beige-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/verspielte-streifen-blaue-probe,de,products,verspielte-streifen-blaue-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/verspielte-streifen-gelbe-probe,de,products,verspielte-streifen-gelbe-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/waldrosa-flusterprobe,de,products,waldrosa-flusterprobe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/waldstudie-recoto-probe,de,products,waldstudie-recoto-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/wildblume-whisper-multicolored-probe,de,products,wildblume-whisper-multicolored-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/wildblumenfluster-pink-probe,de,products,wildblumenfluster-pink-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/wildblumenflusterblau-probe,de,products,wildblumenflusterblau-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/wildblumenflusterbruste-braune-probe,de,products,wildblumenflusterbruste-braune-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/world-explorer-brown-probe,de,products,world-explorer-brown-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/world-explorer-green-probe,de,products,world-explorer-green-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/world-explorer-rosa-probe,de,products,world-explorer-rosa-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/en/pages/installation-and-mural-samples,en,pages,installation-and-mural-samples,en_sample,,,sample_information_page
https://www.matchwalls.com/en/pages/request-your-sample,en,pages,request-your-sample,en_sample,,,sample_information_page
https://www.matchwalls.com/en/products/beige-classic-ladies-sample,en,products,beige-classic-ladies-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/beige-contemporary-classic-sample,en,products,beige-contemporary-classic-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/beige-contemporary-tartan-sample,en,products,beige-contemporary-tartan-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/black-and-white-black-and-white-puzzle-sample,en,products,black-and-white-black-and-white-puzzle-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/black-and-white-classic-grid-sample,en,products,black-and-white-classic-grid-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/black-curves-abstract-sample-1,en,products,black-curves-abstract-sample-1,en_sample,,numeric_suffix|suffix_1,sample_product_candidate
https://www.matchwalls.com/en/products/blue-classic-grid-sample,en,products,blue-classic-grid-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/blue-classic-ladies-sample,en,products,blue-classic-ladies-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/blue-contemporary-classic-sample,en,products,blue-contemporary-classic-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/blue-contemporary-tartan-sample,en,products,blue-contemporary-tartan-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/blue-cosmic-dance-sample,en,products,blue-cosmic-dance-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/blue-forest-whispering-sample,en,products,blue-forest-whispering-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/blue-harmony-stripe-sample,en,products,blue-harmony-stripe-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/blue-letter-puzzle-sample,en,products,blue-letter-puzzle-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/blue-peaks-sample,en,products,blue-peaks-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/blue-world-explorer-sample,en,products,blue-world-explorer-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/brown-forest-whispering-sample,en,products,brown-forest-whispering-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/brown-suctan-sample,en,products,brown-suctan-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/cityscape-confetti-beige-sample,en,products,cityscape-confetti-beige-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/cityscape-confetti-blue-sample,en,products,cityscape-confetti-blue-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/cityscape-confetti-green-sample,en,products,cityscape-confetti-green-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/cityscape-confetti-multicolor-sample,en,products,cityscape-confetti-multicolor-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/cityscape-confetti-pink-sample,en,products,cityscape-confetti-pink-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/floral-symphony-multicolor-sample,en,products,floral-symphony-multicolor-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/forest-pink-whispering-sample,en,products,forest-pink-whispering-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/forest-study-recoto-sample,en,products,forest-study-recoto-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/golden-woodland-brown-sample,en,products,golden-woodland-brown-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/golden-woodland-golden-sample,en,products,golden-woodland-golden-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/golden-woodland-lila-sample,en,products,golden-woodland-lila-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/golden-woodland-rose-sample-1,en,products,golden-woodland-rose-sample-1,en_sample,,numeric_suffix|suffix_1,sample_product_candidate
https://www.matchwalls.com/en/products/golden-woodland-sample-yellow,en,products,golden-woodland-sample-yellow,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/gray-classic-grid-sample,en,products,gray-classic-grid-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/gray-classic-ladies-sample,en,products,gray-classic-ladies-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/gray-contemporary-classic-sample,en,products,gray-contemporary-classic-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/gray-contemporary-tartan-sample,en,products,gray-contemporary-tartan-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/gray-forest-whispering-sample,en,products,gray-forest-whispering-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/gray-peaks-sample,en,products,gray-peaks-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/green-classic-grid-sample,en,products,green-classic-grid-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/green-classic-ladies-sample,en,products,green-classic-ladies-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/green-contemporary-classic-sample,en,products,green-contemporary-classic-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/green-contemporary-tartan-sample,en,products,green-contemporary-tartan-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/green-forest-whispering-sample,en,products,green-forest-whispering-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/green-letter-puzzle-sample,en,products,green-letter-puzzle-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/green-meadow-dreams-sample,en,products,green-meadow-dreams-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/green-peaks-sample,en,products,green-peaks-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/harmony-green-stripe-sample,en,products,harmony-green-stripe-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/harmony-rosa-stripe-sample,en,products,harmony-rosa-stripe-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/highland-plaid-green-sample,en,products,highland-plaid-green-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/highland-plaid-marron-sample,en,products,highland-plaid-marron-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/highland-plaid-pink-sample,en,products,highland-plaid-pink-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/jungle-safari-adventure-sample,en,products,jungle-safari-adventure-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/lilac-classic-ladies-sample,en,products,lilac-classic-ladies-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/misty-blossom-blue-sample-1,en,products,misty-blossom-blue-sample-1,en_sample,,numeric_suffix|suffix_1,sample_product_candidate
https://www.matchwalls.com/en/products/misty-blossom-gray-sample,en,products,misty-blossom-gray-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/misty-blossom-green-sample-2,en,products,misty-blossom-green-sample-2,en_sample,,numeric_suffix,sample_product_candidate
https://www.matchwalls.com/en/products/misty-blossom-lila-sample,en,products,misty-blossom-lila-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/muestra-de-wildflower-whisper-lila,en,products,muestra-de-wildflower-whisper-lila,es_muestra,en_url_contains_muestra,,sample_product_candidate
https://www.matchwalls.com/en/products/multicolor-harmony-stripe-sample,en,products,multicolor-harmony-stripe-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/multicolor-playful-stripes-sample,en,products,multicolor-playful-stripes-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/pink-contemporary-tartan-sample,en,products,pink-contemporary-tartan-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/pink-peaks-sample,en,products,pink-peaks-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/playful-stripes-blue-sample,en,products,playful-stripes-blue-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/playful-stripes-yellow-sample,en,products,playful-stripes-yellow-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/rose-classic-grid-sample-1,en,products,rose-classic-grid-sample-1,en_sample,,numeric_suffix|suffix_1,sample_product_candidate
https://www.matchwalls.com/en/products/rose-contemporary-classic-sample,en,products,rose-contemporary-classic-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/subtle-green-tartan-sample,en,products,subtle-green-tartan-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/subtle-lilac-sample,en,products,subtle-lilac-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/subtle-pink-tartan-sample,en,products,subtle-pink-tartan-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/sutil-beige-tartan-sample,en,products,sutil-beige-tartan-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/verdant-valle-azul-sample,en,products,verdant-valle-azul-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/verdant-valle-beige-sample,en,products,verdant-valle-beige-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/verdant-valle-gray-sample,en,products,verdant-valle-gray-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/verdant-valle-rosa-sample,en,products,verdant-valle-rosa-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/verdant-valle-verde-sample,en,products,verdant-valle-verde-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/wildflower-whisper-blue-sample,en,products,wildflower-whisper-blue-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/wildflower-whisper-brown-sample,en,products,wildflower-whisper-brown-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/wildflower-whisper-multicolored-sample,en,products,wildflower-whisper-multicolored-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/wildflower-whisper-pink-sample,en,products,wildflower-whisper-pink-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/world-explorer-brown-sample,en,products,world-explorer-brown-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/world-explorer-gray-sample,en,products,world-explorer-gray-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/world-explorer-green-sample,en,products,world-explorer-green-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/world-explorer-rosa-sample,en,products,world-explorer-rosa-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/en/products/yellow-contemporary-tartan-sample,en,products,yellow-contemporary-tartan-sample,en_sample,,,sample_product_candidate
https://www.matchwalls.com/pages/instalacion-y-muestras-murales,es,pages,instalacion-y-muestras-murales,es_muestra,,,sample_information_page
https://www.matchwalls.com/pages/muestras,es,pages,muestras,es_muestra,,,sample_information_page
https://www.matchwalls.com/products/muestra-abstract-curves-negro,es,products,muestra-abstract-curves-negro,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-cityscape-confetti-azul,es,products,muestra-de-cityscape-confetti-azul,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-cityscape-confetti-beige,es,products,muestra-de-cityscape-confetti-beige,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-cityscape-confetti-multicolor,es,products,muestra-de-cityscape-confetti-multicolor,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-cityscape-confetti-rosa,es,products,muestra-de-cityscape-confetti-rosa,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-cityscape-confetti-verde,es,products,muestra-de-cityscape-confetti-verde,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-azul,es,products,muestra-de-clasico-contemporaneo-azul,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-beige,es,products,muestra-de-clasico-contemporaneo-beige,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-gris,es,products,muestra-de-clasico-contemporaneo-gris,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-rosa,es,products,muestra-de-clasico-contemporaneo-rosa,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-verde,es,products,muestra-de-clasico-contemporaneo-verde,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-cosmic-dance-azul,es,products,muestra-de-cosmic-dance-azul,es_muestra,,,sample_product_candidate
https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-azul,es,products,muestra-de-cuadricula-clasica-azul,es_muestra,,,sample_product_candidate
